Hostname                                  Interface     Status   Description                             Optics              Serial
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/8      |Up       |SNSU-IPB_P-RT-01-xe-2/2/1_N000002940168 |SFP+-10G-LR         |53T021402269
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/9      |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/10     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/11     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/12     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/13     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/14     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/15     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/16     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/17     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/18     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/0/19     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/0      |Up       |SNSU-IPB_P-RT-02-xe-4/1/0_N000017614247 |SFP+-10G-LR         |JC22016405
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/1      |Up       |SUYU-IWCDMA-L3SW-03-Te4:1               |SFP+-10G-SR         |ANT00SV
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/2      |Up       |SUYU-IBC-02-Te0/4/0/0_CISCO             |SFP+-10G-LR         |JC22015943
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/3      |Up       |SUYU-LTE-ENB-L3SW-02-TE8/1              |SFP+-10G-SR         |AA171130DRP
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/4      |Up       |SUYU-IBC-02-Te0/6/0/1_CISCO             |SFP+-10G-LR         |JC22015547
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/5      |Up       |SUYU-IPB_PPE-RT-01_xe-1/1/5             |SFP+-10G-SR         |AA171130B49
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/6      |Up       |SNSU-IPB_P-RT-02-xe-2/3/1_N000002943993 |SFP+-10G-LR         |JC22016189
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/7      |Up       |SUYU-IBC-01-Te01/1/0_CISCO              |SFP+-10G-LR         |53T021400614
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/8      |Up       |SNSU-IPB_P-RT-02-xe-2/2/1_N000002940170 |SFP+-10G-LR         |53T021401023
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/9      |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/10     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/11     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/12     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/13     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/14     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/15     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/16     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/17     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/18     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-1/1/19     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/0     |Up       |SUYU-HWPTS1R-COT1-S28-S2                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/1     |Up       |SUYU-HWPTS-SYCOT3-S28-S2                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/2     |Up       |SUYU-HWPTS4R-COT5-S28-S2                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/3     |Up       |SUYU-HWPTS-SYCOT3-S26-S5                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/4     |Up       |SUYU-IPB-ARNC-L3SW-01-GE3-BE50          |SFP-SX              |AM150925BNC
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/5     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/6     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/7     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/8     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/0/9     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/0     |Up       |SUYU-IPB-RNC-L2SW-04-GE4-BE20           |SFP-SX              |AM150925B54
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/1     |Up       |SUYU-HWPTS1R-COT1-S28-S3                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/2     |Up       |SUYU-HWPTS3R-COT4-S28-S3                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/3     |Up       |SUYU-HWPTS4R-COT5-S28-S3                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/4     |Up       |SUYU-HWPTS5R-COT6-S28-S2/S3             |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/5     |Up       |SUYU-HWPTS2R-COT2-S28-S3                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/6     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/7     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/8     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/1/9     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/0     |Up       |SUYU-HWPTS2R-COT2-S28-S2                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/1     |Up       |SUYU-HWPTS3R-COT4-S28-S2                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/2     |Up       |SUYU-HWPTS5R-COT6-S28-S2                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/3     |Up       |SUYU-IPB-ARNC-L3SW-01-GE1-BE50          |SFP-SX              |AM1220SXP7V
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/4     |Up       |SUYU-IPB-ARNC-L3SW-02-GE1-BE60          |SFP-SX              |AM1508252P9
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/5     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/6     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/7     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/8     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/2/9     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/0     |Up       |SUYU-IPB-RNC-L2SW-04-GE3-BE20           |SFP-SX              |AM1508252TC
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/1     |Up       |SUYU-HWPTS-SYCOT3-S28-S3                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/2     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/3     |Up       |SUYU-HWPTS5R-COT6-S28-S3                |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/4     |Up       |SUYU-IPB-ARNC-L3SW-01-GE2-BE50          |SFP-SX              |AM1508252QP
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/5     |Up       |SUYU-IPB-ARNC-L3SW-01-GE4-BE50          |SFP-SX              |PM75XFL
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/6     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/7     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/8     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |ge-10/3/9     |Down     |                                        |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/0     |Up       |SNSU-IPB_P-RT-03-xe-4/1/0_N000017614248 |SFP+-10G-LR         |JC52009415
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/1     |Up       |SUYU-IBC-01-Te0/4/0/0_CISCO             |SFP+-10G-LR         |JC22023252
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/2     |Up       |SUYU-IWCDMA-L3SW-04-Te4:1               |SFP+-10G-SR         |MTB1H42
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/3     |Up       |SUYU-IBC-01-Te0/6/0/1_CISCO             |SFP+-10G-LR         |JC22015670
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/4     |Up       |SUYU-IPB_CORE-RT-02-10GE8/0/2           |SFP+-10G-LR         |AD18295000B
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/5     |Up       |SNSU-IPB_P-RT-03-xe-2/3/1_N000002943994 |SFP+-10G-LR         |JC22023113
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/6     |Up       |SUYU-IPB_CORE-RT-02-10GE8/0/3           |SFP+-10G-LR         |AV90JG2
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/7     |Up       |SUYU-IBC-02-Te0/1/0/3_CISCO             |SFP+-10G-LR         |JC22019538
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/8     |Up       |SNSU-IPB_P-RT-03-xe-2/2/1_N000002940172 |SFP+-10G-LR         |53T021400619
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/9     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/10    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/11    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/12    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/13    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/14    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/15    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/16    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/17    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/18    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/0/19    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/0     |Up       |SNSU-IPB_P-RT-04-xe-8/0/3_N000017614249 |SFP+-10G-LR         |JC52009319
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/1     |Up       |SUYU-IBC-01-Te0/4/1/2_CISCO             |SFP+-10G-LR         |JC22022853
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/2     |Up       |SUYU-IBC-02-Te0/5/1/0_CISCO             |SFP+-10G-LR         |JC22015580
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/3     |Up       |SUYU-IBC-01-Te0/1/0/1_CISCO             |SFP+-10G-LR         |JC22022209
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/4     |Up       |SUYU-IPB_PPE-RT-01_xe-11/1/4            |SFP+-10G-SR         |ANS1D05
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/5     |Up       |SNSU-IPB_P-RT-04-xe-2/3/1_N000002943995 |SFP+-10G-LR         |JC22022942
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/6     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/7     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/8     |Up       |SNSU-IPB_P-RT-04-xe-2/2/1_N000002940174 |SFP+-10G-LR         |AD18295000H
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/9     |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/10    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/11    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/12    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/13    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/14    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/15    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/16    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/17    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/18    |Down     |NONE                                    |X                   |X
SUYU-IPB_PPE-RT-02_a.txt                  |xe-11/1/19    |Down     |NONE                                    |X                   |X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/0      |Up       |TAEP-IPB_PROBE-L2SW-01                  |SFP-SX              |PP61F5V
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/1      |Up       |TAEP-IWIFI-L3SW-01_G1/1                 |SFP-SX              |AM15042JF3D
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/2      |Up       |TAEP-IWIB-L3SW-01-1/1                   |SFP-SX              |AC1101S004H
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/3      |Up       |TAEP-IBC-01-Gi1/0/0_HUAWEI              |SFP-SX              |AM17082SGR9
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/4      |Up       |TAEP-IBC-02-Gi1/0/0_HUAWEI              |SFP-SX              |AM151125KLE
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/5      |Down     |NONE                                    |X                   |X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/6      |Down     |NONE                                    |X                   |X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/7      |Down     |NONE                                    |X                   |X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/8      |Down     |NONE                                    |X                   |X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/0/9      |Down     |NONE                                    |X                   |X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/1/0      |Down     |NONE                                    |X                   |X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/1/1      |Up       |TAEP-IWIFI-L3SW-02_G1/1                 |SFP-SX              |PM75X1X
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/1/2      |Up       |TAEP-IWIB-L3SW-02-1/2                   |SFP-SX              |AM15042JF3Z
TAEP-IPB-PPE-RT-01_a.txt                  |ge-0/1/3      |Up       |TAEP-IBC-01-Gi1/1/1_ALU                 |X                   |X
